title,description,points,price,variety,region_1,variety_region
City Winery of New York 2011 Reserve Alder Springs Vineyard Cabernet Franc (Mendocino),"Aromas like vanilla and baking spices along with bright, ripe flavors give a happy, lively personality to this full-bodied and firm-textured wine.",88,42.0,Cabernet Franc,Mendocino,Cabernet Franc-Mendocino
Center of Effort 2012 Pinot Noir (Edna Valley),"This is a rich, dense Pinot, with blackberries, sweet cloves, allspice, gingerbread and nutmeg aromas. The palate carries the tune, with dark raspberry, dried strawberry, cranberry sauce and black cherry notes all heavily seasoned by cardamom, pine sap, eucalyptus and sea salt.",93,45.0,Pinot Noir,Edna Valley,Pinot Noir-Edna Valley
Marqués de Cáceres 2007 Reserva Especial Edición Limitada  (Rioja),"Dense black-fruit aromas are potent but limited in scope and elegance. In the mouth, this is saturated, creamy and oaky. Flavors of loamy, roasted berry fruits have a gamy, salty backing, while the finish is grabby, ripe and roasted in character. Drink through 2018.",89,26.0,Tempranillo Blend,Rioja,Tempranillo Blend-Rioja
Clos du Val 2005 Cabernet Sauvignon (Stags Leap District),"Clos du Val has gone as far as they intend to in order to make a ripe, opulent Cab in the modern Napa cult style. But they remain faithful to their Bordeaux-inspired house style, which is leaner and more tannic than most. The result is a natural cellar candidate, with an official alcohol of only 13.5%. Rich in blackberries and black currants, this wine should easily develop over the next 10–15 years.",94,70.0,Cabernet Sauvignon,Stags Leap District,Cabernet Sauvignon-Stags Leap District
Erath 2008 Prince Hill 115 Pinot Noir (Dundee Hills),"A single-clone selection from this vineyard; it's like a pencil drawing, a sketch for a complete wine. Sharp edges, tight lines, a quick burst of pomegranate, earthy tannins and it stops, a hard finish.",87,50.0,Pinot Noir,Dundee Hills,Pinot Noir-Dundee Hills
Principi di Spadafora 2007 Schietto Syrah (Sicilia),"This Syrah offers bright tones of leather, cured meat and blackberry. Smooth and long-lasting, the palate boasts loads of bright berries.",88,19.0,Syrah,Sicilia,Syrah-Sicilia
MandraRossa 2015 Zibibbo (Terre Siciliane),"This offers aromas and flavors suggesting unripe apricot, peach and lime. The simple palate is a bit raw, but crisp acidity gives it clean, bright finish.",87,,Zibibbo,Terre Siciliane,Zibibbo-Terre Siciliane
AronHill 2014 Estate Grown Primitivo (Paso Robles),"A very savory take on this close Zinfandel cousin, this bottling shows dried herb, peppercorn, forest floor and dessicated red fruit aromas. The palate is a tad riper, with black cherry and cola flavors, spiced with black pepper and more herbs, including oregano and marjoram.",89,40.0,Primitivo,Paso Robles,Primitivo-Paso Robles
Il Borro 2013 Polissena Sangiovese (Toscana),"Made entirely with Sangiovese, this easy-drinking wine opens with subdued aromas of toast, espresso, aromatic herb and a whiff blue flower. The round straightforward palate offers dried wild cherry, walnut and star anise alongside supple tannins. Drink through 2018.",87,28.0,Sangiovese,Toscana,Sangiovese-Toscana
Domaine Ostertag 2015 Les Vieilles Vignes Sylvaner (Alsace),"Brilliant, crystalline freshness tinged with chervil and lemon is the impression on the nose. The palate is rounder than the nose suggests but has the same brilliance and lightness of flavor. Sylvaner is an underrrated grape that is all about subtlety and herbal nuance. This lovely, expressive but light-bodied example has it in spades. Lemony freshness resonates long.",92,27.0,Sylvaner,Alsace,Sylvaner-Alsace
Maison L'Envoyé 2012 Two Messengers Pinot Noir (Willamette Valley),"A forward, softly fruity wine closer to California Pinot than most Oregon examples. The vintage contributes lush fruit flavors of strawberry and cherry, while aging in 20% new French oak brings a layer of smooth milk chocolate.",89,30.0,Pinot Noir,Willamette Valley,Pinot Noir-Willamette Valley
a-non-ah-mus 2007 Alisos Vineyard Grenache (Santa Barbara County),"This is a feminine wine, soft, generous and fruity. The raspberry and cherry flavors are jammy. There's some heat on the finish from high alcohol. Drink now.",86,30.0,Grenache,Santa Barbara County,Grenache-Santa Barbara County
Indigené 2012 Edna Valley Pinot Noir (California),"Ripe raspberry, slight minerality, mossy earthiness and a minty lift kick off this offering. On the palate, expect sour cherry, mocha and a pleasing espresso finish bolstered by tingling acidity. Though 2010 was considered a less-than-optimal year, the vintage look like a shining star now that wines like this have had time to come into their own.",92,31.0,Pinot Noir,California,Pinot Noir-California
Louis M. Martini 2011 Cabernet Sauvignon (Alexander Valley),"This Cabernet with smaller percentages of Merlot, Petite Sirah and other, unspecified varieties, is slightly overripe in taste, like plums left in the sun. The finish is a bit herbal, verging on green.",84,34.0,Cabernet Sauvignon,Alexander Valley,Cabernet Sauvignon-Alexander Valley
CK Mondavi 2011 Wildcreek Canyon Cabernet Sauvignon (California),"This is a reliable Cabernet, and the price makes it especially attractive. Gets the job done with full-bodied flavors of blackberries and sweet, toasty oak.",83,7.0,Cabernet Sauvignon,California,Cabernet Sauvignon-California
Barberani 2012 Castagnolo  (Orvieto Classico Superiore),"Made from a blend of Grechetto, Procanico and other varieties, this charming wine from central Italy opens with aromas of tropical fruit, ripe yellow peach and a whiff of smoke. The palate offers flavors of pineapple, golden apple, and citrus, with a bitter almond note that unfolds on the finish.",87,16.0,White Blend,Orvieto Classico Superiore,White Blend-Orvieto Classico Superiore
Ferruccio Sgubin 2014 Pinot Grigio (Collio),"Scents of cut grass, tomato vine and a hint of honeydew melon emerge on this tangy white. The crisp palate doles out yellow peach, apple, grapefruit and an almond note accompanied by zesty acidity.",88,19.0,Pinot Grigio,Collio,Pinot Grigio-Collio
Villa Matilde 2005 Tenuta di Altavilla  (Fiano di Avellino),"This is a beautiful and highly recommended white that is deliciously redolent of honey, stone fruit, pear, bee's wax and wild sage. The nose has good complexity and the mouthfeel is smooth and creamy with good length on the finish.",88,25.0,Fiano,Fiano di Avellino,Fiano-Fiano di Avellino
Ruca Malen 2008 Kinien Cabernet Sauvignon (Mendoza),"This rooty smelling wine delivers herb, cola and cassis aromas in front of a wiry feeling palate that's loaded to the brim with hard-biting tannins. Flavors of mossy, baked berry fruits come with an herbal streak, and the finish is hard due to those grating tannins. For a five-year-old wine to feel this hard is telling.",87,48.0,Cabernet Sauvignon,Mendoza,Cabernet Sauvignon-Mendoza
Volteo 2010 Tempranillo (Vino de la Tierra de Castilla),"This is clean, fruity and appealing, with no aromas or flavors of heavy oak or weedy, roasted fruit. It offers cherry and berry flavors, with a healthy, quick finish that ends on a vanilla and mild spice note.",87,10.0,Tempranillo,Vino de la Tierra de Castilla,Tempranillo-Vino de la Tierra de Castilla
Bodegas Olarra 2012 Cerro Añon Reserva  (Rioja),"This Rioja reserva hits all the standard checkpoints with aplomb. Earthy loamy mossy aromas of plum and berry fruits feature a hint of tobacco and vanilla. In the mouth, this is full, with round but serious tannins. Tea, wild herb, black plum and berry flavors finish with savory soupy notes and prodding tannins. Drink through 2022.",91,26.0,Tempranillo Blend,Rioja,Tempranillo Blend-Rioja
Pazo Torrado 2014 Albariño (Rías Baixas),"Tropical fruit, apple and citrus aromas are chunky. A plump, mellow palate with modest acidity is home to peach, mango and papaya flavors. A soft finish is easygoing but suggests that this should be drunk as soon as possible.",86,15.0,Albariño,Rías Baixas,Albariño-Rías Baixas
Cantina di Soave 2011 Cadis  (Valpolicella Ripasso),"This has ripe black cherry and fig aromas accompanied by prune and black cherry flavors. It's simple but well made, and has nice freshness. It would pair seamlessly with ravioli stuffed with porcini mushrooms.",86,,Red Blend,Valpolicella Ripasso,Red Blend-Valpolicella Ripasso
Poggio alla Sala 2012 Riserva  (Vino Nobile di Montepulciano),"Blue flower, plum and toast notes lead the nose. The firm, tightly wound palate offers espresso, clove and grilled herb flavors, while close-grained tannins leave a bracing finish.",88,40.0,Sangiovese,Vino Nobile di Montepulciano,Sangiovese-Vino Nobile di Montepulciano
Conn Creek 2005 Anthology Red (Napa Valley),"A sad approximation of the old Anthology, whose quality has been sinking in recent years. The ‘05 is not quite ripe, with vegetal notes to the blackberries and sweet oak. It's an okay wine, but this once-fine wine's best days are gone.",84,50.0,Bordeaux-style Red Blend,Napa Valley,Bordeaux-style Red Blend-Napa Valley
Cowhorn 2012 Syrah 20 Syrah (Applegate Valley),"The best Syrah yet from this biodynamic producer, this was fermented with native yeast and spent 10 months in 40% new French oak. It's a sleek, subtle and immensely complex wine that knits together beautifully. Juicy boysenberries, composted earth, iron filings and veins of coffee liqueur and licorice compound into a long finish.",94,45.0,Syrah,Applegate Valley,Syrah-Applegate Valley
Broken Earth 2013 Reserve Merlot (Paso Robles),"Cherry pie, cherry candy and dried ginger notes converge for a very approachable and inviting nose on this bottling from a sprawling vineyard in eastern Paso Robles. It's light in body, but solid red cherry, cedar and smoked chocolate flavors keep it lively.",89,48.0,Merlot,Paso Robles,Merlot-Paso Robles
Ca' del Baio 2014 Vallegrande  (Barbaresco),"New leather, underbrush, menthol, dark spice and chopped dill aromas lead the way in this structured red. The firm palate offers dried black cherry, raspberry jam and licorice flavors alongside taut, fine-grained tannins and firm acidity. It's youthfully austere and needs a few years to unwind. Drink 2022–2029.",90,45.0,Nebbiolo,Barbaresco,Nebbiolo-Barbaresco
Sleight of Hand 2009 The Illusionist Red (Columbia Valley (WA)),"This is very spicy and smooth, with floral accents and a plummy core. It drinks well, although the finish fades rather quickly. A blend of 66% Cabernet Sauvignon, with Syrah and Cabernet Franc filling in the rest.",88,45.0,Red Blend,Columbia Valley (WA),Red Blend-Columbia Valley (WA)
Pasquale Pelissero 2014 San Giuliano  (Barbaresco),"This opens with French oak and toasted hazelnut aromas. The lean, assertive palate offers roasted coffee bean and licorice flavors alongside grainy tannins that leave an astringent finish.",86,38.0,Nebbiolo,Barbaresco,Nebbiolo-Barbaresco
Cobb 2012 Emmaline Ann Vineyard Pinot Noir (Sonoma Coast),"This wine pushes the notion of low alcohol, giving soft and subtle an extreme definition. As such, it will not please everyone. Earthy spice and an exotic notion of orange blossom dance around a light, clear body and high-toned minerality. It hails from a foggy, shaded vineyard in Freestone.",90,75.0,Pinot Noir,Sonoma Coast,Pinot Noir-Sonoma Coast
Gumdale 2010 Reserve Chardonnay (South Eastern Australia),"This ripe, wooded Chardonnay fits most consumers' expectations, delivering hints of smoke, peach and citrus fruit in a rounded, lush format. Fine for summertime sipping.",86,,Chardonnay,South Eastern Australia,Chardonnay-South Eastern Australia
Château de Lisennes 2016 7 Hectares Vin Bio Rosé (Bordeaux Rosé),This wine has a caramel edge that gives richness but also detracts from the fruit. It offers a smooth texture along with a spicy edge. Drink now.,84,15.0,Rosé,Bordeaux Rosé,Rosé-Bordeaux Rosé
MacLeod 2016 Marie's Cuvée Sauvignon Blanc (Sonoma Valley),"This is a smooth, dry and well-integrated white, highlighted in apricot, peach and lemongrass, with an herbal undertone. It's ready for the table, with food-friendly acidity and medium body weight.",88,28.0,Sauvignon Blanc,Sonoma Valley,Sauvignon Blanc-Sonoma Valley
Bonaccorsi 2008 Larner Vineyard Syrah (Santa Ynez Valley),"A pretty wine, with a touch of wintergreen mint and bacon fat adding complexity to the blackberries, cherries and cassis. Co-fermented with some Viognier, it's vibrant in the mouth, with a welcome cut of acidity to brighten and uplift the fruit. A flashy, elegant, opulent Syrah to drink over the next several years.",93,40.0,Syrah,Santa Ynez Valley,Syrah-Santa Ynez Valley
Château Borie de Noaillan 2014  Bordeaux Blanc,"This Sauvignon Blanc, Sémillon and Muscadelle blend is rounded and ripe, with yellow fruit flavors to go with the fresher acidity. It shows the ripe, tropical side of the Sauvignon Blanc—rich and full in the mouth. Drink from early 2016.",88,12.0,Bordeaux-style White Blend,Bordeaux Blanc,Bordeaux-style White Blend-Bordeaux Blanc
Gloria Ferrer 2009 Late Disgorged Royal Cuvée Brut Sparkling (Carneros),"Doughy marzipan and shortbread cookie greet the nose and palate initially in this nicely inviting wine, made from a majority of Pinot Noir. Sweet succulent strawberry and peach dot a palate that's both luxurious and velvety, offering length and breadth within a refreshing continuum.",91,37.0,Sparkling Blend,Carneros,Sparkling Blend-Carneros
