Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
43135,US,"Shows lots of lusciousness, with rich raspberry, cherry and cola flavors spiced up with cinnamon, anise and nutmeg. The body is silky, just the way Pinot Noir should be. Probably at its best now and for a year or two.",Stephanie's Vineyard,87,30.0,California,Green Valley,Sonoma,,,River Road 2006 Stephanie's Vineyard Pinot Noir (Green Valley),Pinot Noir,River Road
25868,US,"Named for winemaker Virginie Bourgue, this entirely stainless-fermented Sauvignon Blanc has a grassy, spicy edge reminiscent of Loire Valley whites. It's also tongue-twistingly tart, a reflection of the vintage, like a lemon explosion in the mouth. In other words, this is a perfect seafood wine.",Blanc de Virginie,88,22.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Lullaby 2011 Blanc de Virginie Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,Lullaby
75321,Italy,"Here's a savory, medium-bodied white that delivers aromas and flavors of yellow flower, ripe yellow apple, juicy peach, lemon zest and flint. An almond note backs up the finish while modest acidity provides balance.",Branu,90,15.0,Sicily & Sardinia,Vermentino di Gallura,,Kerin O’Keefe,@kerinokeefe,Vigne Surrau 2014 Branu  (Vermentino di Gallura),Vermentino,Vigne Surrau
95655,Italy,"Concentrated and ripe, this offers sensations of forest floor, vanilla, sweet oak, espresso, chocolate and black cherry extract. You'll also feel the burn of evident alcohol on the warm midpalate. It's already forward and evolved so drink now.",,86,24.0,Tuscany,Rosso di Montalcino,,Kerin O’Keefe,@kerinokeefe,Agostina Pieri 2012  Rosso di Montalcino,Sangiovese,Agostina Pieri
85731,Italy,"Dark berry, baking spice, herb, tobacco and a menthol note lead the nose along with a whiff of oak. The linear palate is still all wound up, showing more dark spice than fruit richness. Racy acidity and astringent tannins provide a firm backbone.",,89,55.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Rattalino 2011  Barolo,Nebbiolo,Rattalino
16246,France,"Properly light in color, this is crisp, fruity and deliciously fresh. Some weight comes from ripe strawberry fruits as well as touches of vanilla. The acidity at the end brings refreshment.",Classique,87,16.0,Provence,Coteaux d'Aix-en-Provence,,Roger Voss,@vossroger,Les Quatre Tours 2013 Classique Rosé (Coteaux d'Aix-en-Provence),Rosé,Les Quatre Tours
104535,US,"Good price for such a lush, likeable Merlot. It's soft and rich in cherries, red currants and licorice. This is easly the best Sebastiani Merlot in many years.",,91,24.0,California,Alexander Valley,Sonoma,,,Sebastiani 2009 Merlot (Alexander Valley),Merlot,Sebastiani
74722,Italy,"This luminous sparkler opens with aromas of jasmine, orange blossom and white peach. The crisp, refreshing palate doles out green apple, Bartlett pear and white almond alongside vibrant acidity and a silky mousse.",Rustico,90,18.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Nino Franco NV Rustico  (Valdobbiadene Prosecco Superiore),Glera,Nino Franco
30190,US,"Intensely aromatic with scents of ripe stone fruit and exotic mango, this delicately structured Riesling reverberates with acidity and fine, focused minerality. Semidry in style, it finishes long with lip-smacking fruitiness.",Reserve,90,25.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Dr. Konstantin Frank 2011 Reserve Riesling (Finger Lakes),Riesling,Dr. Konstantin Frank
50906,US,"Drinking this tasty, grapy wine is like raiding a wild blackberry patch in July. It has fresh, bright berry aromas and flavors, medium body, good acidity and a clean finish. Made from one half Zinfandel and one half Petite Sirah, it seems to keep improving and gaining more depth with each sip.",Private Stock Grand Cuvée,90,36.0,California,Amador County,Sierra Foothills,Jim Gordon,@gordone_cellars,Fiddletown Cellars 2013 Private Stock Grand Cuvée Red (Amador County),Red Blend,Fiddletown Cellars
38871,US,"This rich Cabernet starts with aromas of vanilla, nutty oak and mocha, unfolding into flavors of ripe red berries, cedar, pepper and toast. Good depth of flavor and a poised fruit and acid balance give the wine class. Pair with rich meat dishes or ripe cheeses.",,87,24.0,New York,Finger Lakes,Finger Lakes,Susan Kostrzewa,@suskostrzewa,Bellangelo 2006 Cabernet Sauvignon (Finger Lakes),Cabernet Sauvignon,Bellangelo
73455,US,"A blend of red fruit and dark spice shows on the nose of this wine, with dried strawberry and red cherry running into licorice, purple flowers and black slate. The flavors are broad with cherry candy notes, boosted by a boisterous pepper spice, and settling into a decently tart finish.",Bailey,89,38.0,California,Adelaida District,Central Coast,Matt Kettmann,@mattkettmann,Peachy Canyon 2013 Bailey Zinfandel (Adelaida District),Zinfandel,Peachy Canyon
22401,US,"Streaks of citrus, berry and cracker are integrated with light berry flavors. This is a smooth, balanced, easy-drinking Syrah, with light hints of tea leaves.",,87,17.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Barnard Griffin 2012 Syrah (Columbia Valley (WA)),Syrah,Barnard Griffin
40958,US,"A delightful Pinot Grigio, perfect for drinking as an appetizer wine, or with anything from fried chicken to Vietnamese pho. It's crisp in acidity, which gives a balanced structure to the ripe lime, apple and peach fruit flavors.",,86,8.0,California,California,California Other,,,Domino 2012 Pinot Grigio (California),Pinot Grigio,Domino
26597,France,"This is Chardonnay from the same region as Muscadet giving it a crisp salty character that has been filled out with some oak aging. The wine is ripe, spicy with a mineral character that comes from the granite soil. Drink now.",La Fruitière,86,15.0,Loire Valley,Val de Loire,,Roger Voss,@vossroger,Lieubeau 2015 La Fruitière Chardonnay (Val de Loire),Chardonnay,Lieubeau
78947,US,"Broad aromas of Asian pear, kaffir lime and wet stone show on the nose of this bottling from a vineyard located just minutes from the sands of Pismo Beach. There is a great sizzle of acidity on the sip, with candied apple flavors, slightly sour lime and grapefruit peels. There's also the slightest touch of sweetness.",Spanish Springs Vineyard,88,22.0,California,San Luis Obispo County,Central Coast,Matt Kettmann,@mattkettmann,Stephen Ross 2016 Spanish Springs Vineyard Pinot Gris (San Luis Obispo County),Pinot Gris,Stephen Ross
66509,France,"The Chenin Blanc in the blend gives this wine its nutty fruity character. It is an attractive ripe wine, spicy with a soft texture that is held up by its final acidity. Drink now.",Vigneau Brut,88,25.0,Loire Valley,Crémant de Loire,,Roger Voss,@vossroger,Château Gaudrelle NV Vigneau Brut Chenin Blanc-Chardonnay (Crémant de Loire),Chenin Blanc-Chardonnay,Château Gaudrelle
99811,US,"Arbor Brook's estate-grown Pinot Noir brings a very expressive mix of cranberry, raspberry, black cherry, moist earth, pencil lead and chalk to the palate. A little bit of green tea, a little bit of herb, a little bit even of stem is just fine when set against natural acids and tart, tangy fruit. Elegance is what Pinot Noir should be about, and that is what is delivered here.",Estate 777 Block,89,35.0,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,@paulgwine ,Arbor Brook 2006 Estate 777 Block Pinot Noir (Chehalem Mountains),Pinot Noir,Arbor Brook
95034,US,"Assembled from the best barrels of the vintage, this low-alcohol wine is chewy and forward, with strawberry fruit, cola and a whiff of the chicken yard. It all comes together seamlessly and is immediately drinkable. Best enjoyed now through 2019.",The MacDougall,89,40.0,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Thistle 2013 The MacDougall Pinot Noir (Dundee Hills),Pinot Noir,Thistle
104018,Portugal,"It seems quite right to call the grape Shiraz rather than Syrah in this blend, because the wine has a ripe, sweetly fruity style reminiscent of Australia. It is broad and full of black fruit, laced with acidity and finished with a warm edge of tannin.",Tagus Creek Shiraz and Trincadeira,86,,Tejo,,,Roger Voss,@vossroger,Falua 2011 Tagus Creek Shiraz and Trincadeira Red (Tejo),Portuguese Red,Falua
127834,US,"Minty and bright, this is a well-distributed Pinot that's a fair value, soft and easy to drink. Amidst mellowed oak, expect dark cherry and buoyed acidity with a finish of darker, earthy tones.",,87,19.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Sebastiani 2012 Pinot Noir (Sonoma Coast),Pinot Noir,Sebastiani
50958,France,"Soft and rounded, this has plenty of warm fruits, but misses the acidity, crispness and texture. There is a pepper note on the finish.",Cuvée Victoria,85,,Provence,Côtes de Provence,,Roger Voss,@vossroger,Andrieux & Fils 2011 Cuvée Victoria Rosé (Côtes de Provence),Rosé,Andrieux & Fils
55385,US,"This is an intriguing and unique wine with individual elements that are hard to pin down, but worthy of attention. The Portuguese varietal-led blend shows deep black plum, pencil lead, black cherry and cola on the slightly grapy nose. Cola, root beer and black cherry arise on the thick and chewy palate, which finishes slightly sour.",Penrose,88,30.0,California,South Coast,South Coast,Matt Kettmann,@mattkettmann,Carter Estate 2011 Penrose Red (South Coast),Red Blend,Carter Estate
72283,US,"Forward and lightly spicy, this is a good, all-purpose white wine, with bright flavors of apple and pear. It's not a big wine in any way, but perfectly quaffable and right for a wide variety of noodle dishes.",,87,12.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Maryhill 2013 Pinot Gris (Columbia Valley (WA)),Pinot Gris,Maryhill
43464,US,"This wine is a blend of Cabernet Sauvignon, Merlot, Malbec, Cabernet Franc and Petit Verdot. There's freshness to the fruit, with aromas of cherry and raspberry kissed by herb, clove and spice. The flavors are lush and palate-coating, with the tannins bringing a touch of astringency that hopefully will settle out with additional time in the bottle.",Proprietary,90,50.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Swiftwater Cellars 2014 Proprietary Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Swiftwater Cellars
124804,Spain,"Roasted, toasty aromas are the greeting on this Tempranillo-based blend (20% Cabernet). It's a fresh yet oaky type of Rioja, with resiny creaminess cut by lively acidity. Flavors of vanilla, plum, raspberry and tobacco are traditional, while the finish is mild, crisp and snappy. Hold until 2014 and drink through 2019.",Finca Monasterio,88,55.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Baron De Ley 2009 Finca Monasterio  (Rioja),Tempranillo-Cabernet Sauvignon,Baron De Ley
59554,US,"A new offering from this partnership, this wine brings aromas of jasmine, lime and dried Nestea Ice Tea. It tingles the palate with lightly spritzy, off-dry lemon and peach flavors with a floral finish.",,87,13.0,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,@wawinereport,Charles & Charles 2014 Riesling (Yakima Valley),Riesling,Charles & Charles
28374,US,"Very young now and a bit rude, with upfront primary fruit flavors of cherries, black raspberries and new oak. Needs time for all the parts to knit together. Cellar through 2009, at least, and should hold for a while afterward.",Stone Vineyard,88,60.0,California,Alexander Valley,Sonoma,,,Hawkes 2005 Stone Vineyard Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Hawkes
53488,Italy,"It discloses intense tropical fruit aromas of banana and pineapple. The palate is a bit more reserved, offering white tree fruits, grapefruit and hint of mineral alongside fresh acidity that leaves a clean finish.",,87,19.0,Southern Italy,Taburno,,Kerin O’Keefe,@kerinokeefe,Fattoria La Rivolta 2012 Coda di Volpe (Taburno),Coda di Volpe,Fattoria La Rivolta
60882,Italy,Sperss (the name is inspired by the local word for “nostalgia”) is a vineyard located in the Barolo territory of Serralunga. Angelo Gaja adds 6% Barbera to the wine for brightness and freshness but the overall ensemble shows so much more than that. It delivers sophisticated softness and a velvety texture that is backed by exotic spice and loads of wild berry and licorice. Add huge depth and intensity and you have the criteria for a cellar-worthy wine. Will be ready to drink after 2020.,Sperss,98,255.0,Piedmont,Langhe,,,,Gaja 2006 Sperss Nebbiolo (Langhe),Nebbiolo,Gaja
5055,Portugal,"This wine is a fine exposition of the structure and density of a serious Douro wine. A field blend, it is packed with dark berry fruits and sweet tannins, with a strong mineral element that reflects the tough schist of the vineyards. It's drinkable now, but the wine will be better in 2016.",VT '08,91,47.0,Douro,,,Roger Voss,@vossroger,Quinta do Sagrado 2008 VT '08 Red (Douro),Portuguese Red,Quinta do Sagrado
88567,Italy,"This opens with a beautiful fragrance of rose, violet, red berry, new leather, turned earth and balsamic notes. The palate delivers Morello cherry, red raspberry, espresso and mint alongside astringent tannins that still need to integrate.",Currà Riserva,90,,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Sarotto 2009 Currà Riserva  (Barbaresco),Nebbiolo,Sarotto
96726,US,"The alcohol is high, giving the wine a peppery burn, but that's part of its charm. Without such ripeness, the wine wouldn't have the briary berry, sweet dried currant and leathery flavors. New oak, to the tune of 25%, adds an even richer layer of char. Quite an accomplishment. Drink with barbecue or big, hearty beef dishes.",,92,38.0,California,Rockpile,Sonoma,,,Seghesio 2009 Zinfandel (Rockpile),Zinfandel,Seghesio
87069,Cyprus,"Fleshy peach, spice and citrus lead on this fresh, fun white from Cyprus, which displays good balance of refreshing summer fruit and minerals with an underpinning of honeyed softness. Versatile and easygoing, this will pair well with grilled fish and poultry.",Ayios Andronicos,88,14.0,Pafos,,,Susan Kostrzewa,@suskostrzewa,Chrysorroyiatissa 2010 Ayios Andronicos White (Pafos),White Blend,Chrysorroyiatissa
