Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
54656,US,"This shows opulent blackberry and chocolate flavors that are delicious and heady. But it's very high in alcohol, which gives it a burn and a glycerine-like sweetness. It's a Bordeaux blend, with the addition of Syrah.",Clara's Vineyard,86,85.0,California,Chalk Hill,Sonoma,,,Chalk Hill 2009 Clara's Vineyard Red (Chalk Hill),Red Blend,Chalk Hill
13726,Greece,"Blueberry, vanilla and cedar aromas start this rich, luxuriant red. On the palate, savory cigarbox and caramel flavors meld with bright red fruits and sweet vanilla. The wine finishes dry and will pair beautifully with lamb and beef dishes.",Ovilos,90,55.0,Pangeon,,,Susan Kostrzewa,@suskostrzewa,Estate Biblia Chora 2007 Ovilos Red (Pangeon),Red Blend,Estate Biblia Chora
80360,US,"This is just the third Sauvignon Blanc from Stevens (none was made in 2008), sourced from Klipsun vineyard and stainless steel fermented. Richly textural, with a creamy minerality, this has a pleasing intensity, a sort of nervosity (as the French might put it), limned with a sweet grain character. The fruits are tart and racy, a mix of citrus rind and pulp, tangerine and pineapple, finished with natural acidity.",AfterThought,91,19.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Stevens 2009 AfterThought Sauvignon Blanc (Yakima Valley),Sauvignon Blanc,Stevens
61477,France,"Damaged by hail in 2013, the vineyards yielded low quantities. The grapes harvested produced a wine with crisp red fruits and bright berry acidity. The fresh, tight aftertaste suggests the wine will age. Drink from 2019.",Dominode Premier Cru,90,68.0,Burgundy,Savigny-lès-Beaune,,Roger Voss,@vossroger,Chanson Père et Fils 2013 Dominode Premier Cru  (Savigny-lès-Beaune),Pinot Noir,Chanson Père et Fils
1806,Spain,"Cidery aromas are briny. This feels low on bubbles but propped up by citric acidity. Orange and lettuce flavors end in pedestrian fashion, with a note of green herbs. This Cava's moderate, straightforward personality is due to the fact that it's 100% Xarello.",Essential,85,15.0,Catalonia,Cava,,Michael Schachner,@wineschach,Juvé y Camps 2013 Essential Xarel-lo (Cava),Xarel-lo,Juvé y Camps
58240,Germany,"Displays the majesty of Rhein Riesling in a dry format, combining muscle (13% alcohol) with elegance and length. Layers of dried and fresh fruit unfold on the palate, backed by a solid underpinning of minerality and spice.",Hochheim Kirchenstück Erstes Gewächs,92,55.0,Rheingau,,,Joe Czerwinski,@JoeCz,Domdechant Werner 2006 Hochheim Kirchenstück Erstes Gewächs Riesling (Rheingau),Riesling,Domdechant Werner
13358,France,"Juicy cherry fruit flavors with some fine tannins, pepper, spice and dry wood edges. This is a friendly, easy Bordeaux with plenty of fruit.",,85,22.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Pezat 2005  Bordeaux Supérieur,Bordeaux-style Red Blend,Pezat
93187,US,"Initially tight and closed on the nose, displaying orange oil and anise notes, give this some time in the glass to blossom. With 22 months in French oak, the palate is smooth and silky, displaying juicy red plum and racy currant speckled with pepper and licorice.",Reserve,89,75.0,Michigan,Old Mission Peninsula,,Alexander Peartree,,2 Lads 2012 Reserve Cabernet Franc (Old Mission Peninsula),Cabernet Franc,2 Lads
42970,Spain,"The nose seems a touch reduced and nutty, but airing unveils sweet blackberry aromas and then candied, creamy berry fruit flavors. There isn't quite the body and structure that 125 has the potential to deliver, but it's still solid, well oaked and moderately tannic.",Coleccion 125 Reserva,87,47.0,Northern Spain,Navarra,,Michael Schachner,@wineschach,Bodegas Julián Chivite 2002 Coleccion 125 Reserva Red (Navarra),Tempranillo Blend,Bodegas Julián Chivite
28435,US,"A bruiser of a Merlot, dry and muscular, with green olive, blackberry, sage and smoky cedar flavors, wrapped into bigtime tannins. Even at the age of nearly 5 it's still brooding and hard. Not an ager, but there's something fine and polished about it now.",Windacre,86,30.0,California,Russian River Valley,Sonoma,,,Merriam 2006 Windacre Merlot (Russian River Valley),Merlot,Merriam
30348,US,"All the essential elements of a mainstream California Chardonnay come together in this medium-bodied wine, from a buttery and vanilla-like aroma to ripe pear flavors and accents of nutmeg. The texture is smooth and lingering, with an almost sweet finish.",,88,16.0,California,Lodi,Central Valley,Jim Gordon,@gordone_cellars,Ivory and Burt 2013 Chardonnay (Lodi),Chardonnay,Ivory and Burt
91118,Spain,"Dry, leathery and earthy up front, this mature Mencía is all about grip and complexity. In the mouth, it's tight and tannic. Flavors of dry cherry and berry are layered and earthy, while hard tannins and additional earth notes steer a long, spicy finish. Drink through 2019.",Xestal,91,40.0,Northern Spain,Bierzo,,Michael Schachner,@wineschach,Gancedo 2008 Xestal Mencía (Bierzo),Mencía,Gancedo
112086,US,"Tastes rich and flashy now, with a rich array of oranges, pineapples and peaches, accented with oak. The acidity is just fine. Hanzell Chardonnays have a history of aging, so try stashing it for six years and see what happens.",,88,75.0,California,Sonoma Valley,Sonoma,,,Hanzell 2010 Chardonnay (Sonoma Valley),Chardonnay,Hanzell
77845,US,"Drenched in luxurious, almost sweet fruit flavors, this tempting and delicious wine is full bodied. Ripe in aromas and on the palate, it creates a vivid and warming cherry-pie effect on the senses, and is undeniably tasty.",The Charm,91,42.0,California,Russian River Valley,Sonoma,Jim Gordon,@gordone_cellars,Shane Wines 2013 The Charm Pinot Noir (Russian River Valley),Pinot Noir,Shane Wines
28881,Italy,"Made entirely with Sangiovese, this hearty red opens with aromas of ripe berry and toasted oak. The dense solid palate delivers black cherry, French oak and white pepper alongside chewy tannins but the heat of evident alcohol dominates the finish.",Ameri,87,27.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Podere San Cristoforo 2015 Ameri Sangiovese (Toscana),Sangiovese,Podere San Cristoforo
80163,South Africa,"Upfront floral aromas—think honeysuckle, orange blossom and a touch of jasmine—are pretty and attractive, with supporting fruit tones of pink apple and firm peach. The pleasantly crisp mouthfeel offers medium acidity and a lingering sweet-spice flavor on the close. Drink now.",Project 592 The Cape Winds,88,15.0,Western Cape,,,Lauren Buzzeo,@laurbuzz,Quiet Resolve 2014 Project 592 The Cape Winds Chardonnay (Western Cape),Chardonnay,Quiet Resolve
74883,Spain,"This red-tinged rosado hits the nose with sharp and herbaceous scents. A drawing palate with sour citrus flaand pyrazines ends equally raw, tart and green.",,81,12.0,Northern Spain,Cigales,,Michael Schachner,@wineschach,Val de Los Frailes 2015 Rosado (Cigales),Rosado,Val de Los Frailes
59749,US,"MacPhail's basic Anderson Valley Pinot is a good wine, dry and silky, with spicy flavors of cherries, currents and cola. It's a bit light in body, but tasty and interesting.",,87,45.0,California,Anderson Valley,,,,MacPhail 2006 Pinot Noir (Anderson Valley),Pinot Noir,MacPhail
55454,Italy,"This opens with aromas of ripe orchard fruit and a whiff of citrus. The bright, juicy palate offers mature pear, peach and nectarine while a pleasantly bitter almond note fills in the finish.",Perla,88,21.0,Lombardy,Lugana,,Kerin O’Keefe,@kerinokeefe,Perla del Garda 2015 Perla  (Lugana),Turbiana,Perla del Garda
117036,US,"This blend of 52% Syrah, 25% Grenache and 23% Mourvèdre is quite sultry on the nose, with crushed boysenberry, dried violets, wet clay and the slightest touch of soy. Pepper and moist earth arise on the palate, alongside blackberry and blueberry fruit, a touch of cocoa and concentrated lavender and other purple-flower flavors.",Sisu,93,45.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,kukkula 2012 Sisu Red (Paso Robles),Rhône-style Red Blend,kukkula
83758,Austria,"Light wood aging gives this wine a very smooth character. It's acidity and varietal character are subsumed into an almost Chardonnay richness and weight. The balance and the ripe flavors are impressive, while the final taste does bring out the pepper character of the grape.",Black Edition,91,,Niederösterreich,,,Roger Voss,@vossroger,Ebner-Ebenauer 2009 Black Edition Grüner Veltliner (Niederösterreich),Grüner Veltliner,Ebner-Ebenauer
49095,Austria,"Delicate and fresh, this tastes like a pure-blooded Riesling. It has lively acidity, crisp apple flavor, a light perfume, and a refreshing character. Drink now. Screwcap.",Urgestein Bergterrassen,87,,Kremstal,,,Roger Voss,@vossroger,Josef Schmid 2012 Urgestein Bergterrassen Riesling (Kremstal),Riesling,Josef Schmid
113378,US,"A thin wine, this has light blackberry fruit, and while it's nicely dry, the tannins are strong and sticky, and the alcohol is very high, lending a slight burn to the palate.",Staten Family Reserve,82,35.0,California,Alexander Valley,Sonoma,,,Field Stone 2008 Staten Family Reserve Petite Sirah (Alexander Valley),Petite Sirah,Field Stone
88403,US,"This wine doesn't entirely seem in harmony with aromas of tire rubber, coffee ice cream, herbs and barrel spice. The dark fruit flavors have a full feel but a bitter note that runs from head to tail distracts.",,87,35.0,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,@wawinereport,Lauren Ashton Cellars 2012 Syrah (Red Mountain),Syrah,Lauren Ashton Cellars
53054,Italy,"Here is an easygoing Chardonnay with measured aromas of peach, almond milk, toasted bread and a touch of citrus zest on the close. The wine has a clean, no-fuss approach that is well suited to pasta and pizza.",,87,12.0,Veneto,Piave,,,,Cescon Italo Storia e Vini 2007 Chardonnay (Piave),Chardonnay,Cescon Italo Storia e Vini
48525,France,"Light and bright, this is a fragrant and fruity rosé. On the palate, strawberry flavors are gently caressed with soft acidity, leaving a soft, ripe aftertaste.",Domaine Fontanyul,84,17.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Ravoire et Fils 2012 Domaine Fontanyul Rosé (Côtes de Provence),Rosé,Ravoire et Fils
3964,France,"There is a voluptuous edge to this generous wine. It has rich flavors, some strawberry and plum juice. The final extreme freshness shows through the layer of firm tannins. For aging over 4–5 years.",Les Damodes Premier Cru,90,95.0,Burgundy,Nuits-St.-Georges,,Roger Voss,@vossroger,Louis Latour 2008 Les Damodes Premier Cru  (Nuits-St.-Georges),Pinot Noir,Louis Latour
44963,France,"This has a silky texture, with weight and richness. Soft and ripe, this has a hint of spice that's attractively balanced by tangy acidity.",Herrenreben,85,,Alsace,Alsace,,Roger Voss,@vossroger,Henri Schoenheitz 2008 Herrenreben Riesling (Alsace),Riesling,Henri Schoenheitz
48285,Australia,"Perhaps better known for its Chardonnay, Leeuwin also makes an Art Series Cabernet that takes a back seat to no one. The 2002 still boasts youthful scents of fresh mint and cassis, then slowly unfolds on the palate to reveal a rich, full-bodied wine with a distinctly ripe, creamy texture. Long and powerful on the finish, with 10 or so years ahead of it.",Art Series,92,45.0,Western Australia,Margaret River,,Joe Czerwinski,@JoeCz,Leeuwin Estate 2002 Art Series Cabernet Sauvignon (Margaret River),Cabernet Sauvignon,Leeuwin Estate
103309,US,"With bright, zesty acidity, this Sauvignon Blanc is clean and vibrant in orange, pineapple, lime and gooseberry flavors. If only it finished drier, it would be superb.",,87,24.0,California,Napa Valley,Napa,,,Cakebread 2010 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Cakebread
92787,France,"There are attractive, herbal flavors in this wine. It has a fresh, fruity character that is bright and crisp. Lemon zest flavors cut through the warmer apricot and apple. It is an attractive wine that is ready to drink.",,87,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château la Verrière 2015  Bordeaux Blanc,Bordeaux-style White Blend,Château la Verrière
87428,France,"Structured and dense, this wine comes from the remains of a quarry on the hill of Corton. From the Louis Latour domaine, it is powerful and packed with black fruits, rich while still with the freshness of the year. It has a good future, so don't drink before 2023.",,94,150.0,Burgundy,Corton Perrières,,Roger Voss,@vossroger,Louis Latour 2014  Corton Perrières,Pinot Noir,Louis Latour
59870,France,"The mix of fresh crisp apple and shortbread notes on the nose is a delight. The same interplay of fresh, ripe and crisp apple fruit and the more developed richer notes of autolysis continue on the light and dry palate, supported by lively fine fizzing mousse. Inherent freshness brightens the entire palate while the long shortbread-tinged aftertaste makes for a very elegant finish. Lovely.",Brut,92,25.0,Alsace,Crémant d'Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Charles Baur NV Brut Sparkling (Crémant d'Alsace),Sparkling Blend,Domaine Charles Baur
37597,US,"If you like the toasted, smoky character of oak, this full-bodied, rich-tasting Cabernet will please you. That lightly charred, spicy taste of barrels lends a welcome bite to the otherwise nearly sweet fruit flavors. It's a good value, too.",,87,16.0,California,California,California Other,Jim Gordon,@gordone_cellars,Layer Cake 2012 Cabernet Sauvignon (California),Cabernet Sauvignon,Layer Cake
66150,US,"Vibrant aromas of honeysuckle, jasmine, mandarin orange and petroleum jelly lead to just off-dry, lightly spritzy fruit flavors. Tart, lively acidity keeps the interest high.",6,88,15.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Zero One Vintners 2015 6 Riesling (Columbia Valley (WA)),Riesling,Zero One Vintners
105351,Greece,"This blend of Cabernet Sauvignon and Merlot has aromas of coffee, black cherry and dark chocolate. It is tart in the mouth, with flavors of cherry and red raspberry.",,87,11.0,Macedonia,,,Jeff Jenssen,@worldwineguys,Puklavec & Friends 2013 Red (Macedonia),Red Blend,Puklavec & Friends
34522,Georgia,"Smoky on the nose, with hints of waxy orange rind and honey comb, this oak-aged Rkatsiteli is dry and crisp. It's also on the light side, with a smoky, dusty palate.",Marani Kondoli Vineyards,83,14.0,Kakheti,,,Anna Lee C. Iijima,,Telavi 2008 Marani Kondoli Vineyards Rkatsiteli (Kakheti),Rkatsiteli,Telavi
1043,Austria,"The lightest in a range of Grüner Veltliner from Hans Setzer. This is a green apple and grapefruit flavored wine, all lightness, freshness and crispness. There is a green plum skin tang to it, added to citrus.",Vesper,85,20.0,Niederösterreich,,,Roger Voss,@vossroger,Setzer 2007 Vesper Grüner Veltliner (Niederösterreich),Grüner Veltliner,Setzer
